"title","Street Tree Planting"
"copyright","Copyright (c) 2022 NYC Department of Parks and Recreation"
"link","http://nyc.gov/parks/treework"
"description","NYC Department of Parks and Recreation"
"language","en-us"
"lastBuildDate","2022-08-15 00:49:46"
"note","The raw data contained here may be displayed differently than what appears on the Tree Work Hub reports at nyc.gov/parks/treework, due to post-processing of the data to make it readable for the web (e.g. updated addresses, entries not displayed due to missing addresses, reformatted dates, etc.)."
"lng","lat","Borough","ZipCode","BuildingNumber","StreetName","FiscalYear","PlantingSpaceID","CommunityBoard","PlantingSeason","CityCouncil","TreeID","WOId","WOStatus","CompletedDate"
" -73.97505691","40.73286867","Manhattan","10009","610","EAST  20 STREET","0","1615635","106","05/31/2022","4","1441870","15949713","Not Completed",""
" -74.00077023","40.63392456","Brooklyn","11219","5520","11 AVENUE","0","1616870","312","05/31/2022","44","1443105","5631594","Completed","2021-05-06 00:00:00"
" -73.97102852","40.78589592","Manhattan","10024","32","WEST  86 STREET","0","1618617","107","05/31/2022","6","1444852","10433675","Not Completed",""
" -73.97126147","40.78599317","Manhattan","10024","38","WEST  86 STREET","0","1618619","107","05/31/2022","6","1444854","10359087","Not Completed",""
" -73.97218830","40.78564743","Manhattan","10024","75","WEST  85 STREET","0","1618677","107","05/31/2022","6","4608503","16644697","Not Completed",""
" -73.99470944","40.74624108","Manhattan","10001","282","7 AVENUE","0","1617010","105","05/31/2022","3","1443245","11288400","Completed","2022-01-13 00:00:00"
" -73.97144700","40.78700106","Manhattan","10024","70","WEST  87 STREET","0","1618570","107","05/31/2022","6","1444805","16644684","Not Completed",""
" -73.97185398","40.78624053","Manhattan","10024","76","WEST  86 STREET","0","1618624","107","05/31/2022","6","0","16655626","Not Completed",""
" -73.96211389","40.80478525","Manhattan","10025","443","WEST 113 STREET","0","1625215","109","05/31/2022","7","1451450","18051597","Not Completed",""
" -73.96060399","40.80414665","Manhattan","10025","401","WEST 113 STREET","0","1625220","109","05/31/2022","7","1451455","18049813","Not Completed",""
" -73.96522629","40.80269626","Manhattan","10025","212","WEST 109 STREET","0","1620057","107","05/31/2022","7","1446292","17990389","Not Completed",""
" -73.98608852","40.74491073","Manhattan","10016","10","EAST  29 STREET","0","1621409","105","05/31/2022","4","1447644","9530163","Not Completed",""
" -73.96219406","40.80481916","Manhattan","10025","443","WEST 113 STREET","0","1625214","109","05/31/2022","7","1451449","18051599","Not Completed",""
" -73.71519224","40.73141320","Queens","11426","86-18","251 STREET","0","1773673","413","05/31/2022","23","1589174","15510209","Completed","2021-12-07 00:00:00"
" -73.96134249","40.80528416","Manhattan","10025","419","WEST 114 STREET","0","1625310","109","05/31/2022","7","0","18056509","Not Completed",""
" -73.81407845","40.67986922","Queens","11420","114-20","126 STREET","0","2002936","410","05/31/2022","28","0","16059142","Not Completed",""
" -73.97881961","40.78678332","Manhattan","10024","243","WEST  83 STREET","0","1628860","107","05/31/2022","6","1455095","9270434","Not Completed",""
" -73.97838135","40.77393586","Manhattan","10023","14","WEST  68 STREET","0","2305669","107","05/31/2022","6","2108918","16293087","Not Completed",""
" -73.94653503","40.82560030","Manhattan","10031","470","WEST 146 STREET","0","2306114","109","05/31/2022","7","2109363","8747183","Not Completed",""
" -73.91780828","40.77776568","Queens","11105","23-06","23 AVENUE","0","1628699","401","05/31/2022","22","1454934","9466989","Completed","2022-03-07 00:00:00"
" -73.96145366","40.76052593","Manhattan","10065","1101","1 AVENUE","0","2306012","108","05/31/2022","5","2109261","16451295","Not Completed",""
" -73.99457479","40.76333512","Manhattan","10036","530","WEST 47 STREET","0","1818086","104","05/31/2022","3","1632786","14161204","Not Completed",""
" -73.94620293","40.82557650","Manhattan","10031","468","WEST 146 STREET","0","2306125","109","05/31/2022","7","0","8717680","Not Completed",""
" -73.95431952","40.82059754","Manhattan","10031","540","WEST 136 STREET","0","2306242","109","05/31/2022","7","0","9816889","Not Completed",""
" -73.95410195","40.82050563","Manhattan","10031","540","WEST 136 STREET","0","2306239","109","05/31/2022","7","2109488","9818890","Not Completed",""
" -73.95417016","40.82053444","Manhattan","10031","540","WEST 136 STREET","0","2306240","109","05/31/2022","7","2109489","6829590","Not Completed",""
" -73.95122697","40.82173404","Manhattan","10031","508","WEST 139 STREET","0","2306303","109","05/31/2022","7","2109552","7635139","Not Completed",""
" -73.95424847","40.82056752","Manhattan","10031","540","WEST 136 STREET","0","2306241","109","05/31/2022","7","0","9811007","Not Completed",""
" -73.95270981","40.82247241","Manhattan","10031","571","WEST 139 STREET","0","2306268","109","05/31/2022","7","0","7635120","Not Completed",""
" -73.95283918","40.82252723","Manhattan","10031","571","WEST 139 STREET","0","2306269","109","05/31/2022","7","0","7635121","Not Completed",""
" -73.96129838","40.81126226","Manhattan","10027","3062","BROADWAY","0","2306563","109","05/31/2022","7","2109812","9287689","Not Completed",""
" -73.95449941","40.81050997","Manhattan","10027","113","MORNINGSIDE AVENUE","0","2306653","109","05/31/2022","9","0","18204621","Not Completed",""
" -73.95523941","40.81458918","Manhattan","10027","1381","AMSTERDAM AVENUE","0","2306620","109","05/31/2022","7","2109869","18265850","Not Completed",""
" -73.95241268","40.82203891","Manhattan","10031","30","HAMILTON PLACE","0","2306374","109","05/31/2022","7","2109623","14105002","Not Completed",""
" -73.95315102","40.82184310","Manhattan","10031","543","WEST 138 STREET","0","2306379","109","05/31/2022","7","0","18217391","Not Completed",""
" -73.94482709","40.82067101","Manhattan","0","OPP 317","WEST 141 STREET","0","2307563","110","05/31/2022","0","0","18514890","Not Completed",""
" -73.97434528","40.78915262","Manhattan","10024","205","WEST  88 STREET","0","2307118","107","05/31/2022","6","5460105","16318279","Not Completed",""
" -73.94493270","40.82098516","Manhattan","10030","130","EDGECOMBE AVENUE","0","2307615","110","05/31/2022","9","2110864","10064855","Not Completed",""
" -73.94473889","40.82119368","Manhattan","10030","138","EDGECOMBE AVENUE","0","2307616","110","05/31/2022","9","2110865","9278929","Not Completed",""
" -73.99260141","40.72457811","Manhattan","10012","300","BOWERY","0","2307970","102","05/31/2022","1","0","13834752","Not Completed",""
" -73.97580485","40.78717114","Manhattan","10024","201","WEST  85 STREET","0","2307420","107","05/31/2022","6","2110669","16644314","Not Completed",""
" -73.96756720","40.80532650","Manhattan","10025","614","WEST 111 STREET","0","2308528","109","05/31/2022","7","2111777","16472617","Not Completed",""
" -74.00885429","40.72686138","Manhattan","10013","535","GREENWICH STREET","0","2307124","102","05/31/2022","3","2110373","16304824","Not Completed",""
" -74.00829306","40.70513011","Manhattan","10005","75","WALL STREET","0","2308711","101","05/31/2022","1","0","8898493","Not Completed",""
" -73.94489832","40.82081695","Manhattan","10030","323","WEST 141 STREET","0","2307590","110","05/31/2022","9","2110839","18514886","Not Completed",""
" -74.00798740","40.70538236","Manhattan","10005","75","WALL STREET","0","2308716","101","05/31/2022","1","0","8898494","Not Completed",""
" -73.93990186","40.82723254","Manhattan","10039","196","BRADHURST AVENUE","0","2308890","110","05/31/2022","9","2112139","18393634","Not Completed",""
" -73.97797815","40.78623813","Manhattan","10024","2298","BROADWAY","0","2308952","107","05/31/2022","6","0","18273054","Not Completed",""
" -73.94088334","40.82589060","Manhattan","10039","140","BRADHURST AVENUE","0","2309608","110","05/31/2022","9","0","18391902","Not Completed",""
" -73.94072032","40.82222370","Manhattan","10039","240","WEST 145 STREET","0","2310387","110","05/31/2022","9","2113636","18393635","Not Completed",""
" -73.93987023","40.82605469","Manhattan","10039","300","WEST 150 STREET","0","2309624","110","05/31/2022","9","0","14247415","Not Completed",""
" -73.94251878","40.82144226","Manhattan","10030","2690","FREDERICK DOUGLASS BOULEVARD","0","2310515","110","05/31/2022","9","2113764","18084496","Not Completed",""
" -73.94264193","40.82149428","Manhattan","10030","2690","FREDERICK DOUGLASS BOULEVARD","0","2310516","110","05/31/2022","9","0","9363997","Not Completed",""
" -73.97828315","40.78337760","Manhattan","10024","400","AMSTERDAM AVENUE","0","2309790","107","05/31/2022","6","0","16738359","Not Completed",""
" -73.93756320","40.82426737","Manhattan","10039","200","WEST 149 STREET","0","2310484","110","05/31/2022","9","0","18391484","Not Completed",""
" -73.95305344","40.80737282","Manhattan","10027","2230","FREDERICK DOUGLASS BOULEVARD","0","2310584","110","05/31/2022","9","2113833","9149807","Not Completed",""
" -73.94016015","40.82687661","Manhattan","10039","188","BRADHURST AVENUE","0","2309646","110","05/31/2022","9","0","18391906","Not Completed",""
" -73.96997945","40.79439180","Manhattan","10025","747","AMSTERDAM AVENUE","0","2310717","107","05/31/2022","7","0","16255875","Not Completed",""
" -73.95292551","40.81743152","Manhattan","10027","498","WEST 133 STREET","0","2310727","109","05/31/2022","9","2113976","18198308","Not Completed",""
" -73.96140205","40.76513914","Manhattan","10065","265","EAST  66 STREET","0","2310747","108","05/31/2022","4","0","7062930","Not Completed",""
" -73.95185747","40.81454029","Manhattan","10027","408","WEST 130 STREET","0","2310906","109","05/31/2022","9","0","18199489","Not Completed",""
" -73.98465043","40.74362442","Manhattan","10016","39","EAST  28 STREET","0","2310803","105","05/31/2022","2","2114052","9590312","Not Completed",""
" -73.95260552","40.81415033","Manhattan","10027","419","WEST 129 STREET","0","2310888","109","05/31/2022","9","2114137","18266797","Not Completed",""
" -73.95154443","40.81440886","Manhattan","10027","408","WEST 130 STREET","0","2310903","109","05/31/2022","9","0","18199488","Not Completed",""
" -73.93718350","40.82948697","Manhattan","10039","2927","FREDERICK DOUGLASS BOULEVARD","0","2311021","110","05/31/2022","9","2114270","18255435","Not Completed",""
" -73.96212546","40.76345574","Manhattan","10065","1210","2 AVENUE","0","2311575","108","05/31/2022","5","0","16451293","Not Completed",""
" -73.96749041","40.80034615","Manhattan","10025","229","WEST 105 STREET","0","2311728","107","05/31/2022","7","0","18276836","Not Completed",""
" -73.95313770","40.80942274","Manhattan","0","OPP 258","ST NICHOLAS AVENUE","0","2312173","110","05/31/2022","0","0","13476365","Not Completed",""
" -73.98814982","40.73495272","Manhattan","10003","33","IRVING PLACE","0","2312499","105","05/31/2022","2","2115748","16808646","Not Completed",""
" -73.98814982","40.73495272","Manhattan","10003","33","IRVING PLACE","0","2312499","105","05/31/2022","2","2115748","16372491","Not Completed",""
" -73.98855253","40.73482315","Manhattan","10003","119","EAST  15 STREET","0","2312504","105","05/31/2022","2","2115753","16305247","Not Completed",""
" -73.93676425","40.82449408","Manhattan","10039","2581","ADAM C POWELL BOULEVARD","0","2312565","110","05/31/2022","9","0","9364016","Not Completed",""
" -73.95012133","40.77540201","Manhattan","10028","400","EAST  84 STREET","0","2312540","108","05/31/2022","5","2115789","17026408","Not Completed",""
" -73.98454995","40.71498637","Manhattan","10002","455","GRAND STREET","0","2313127","103","05/31/2022","1","2116376","9161348","Not Completed",""
" -73.95831402","40.81153065","Manhattan","10027","501","WEST 123 STREET","0","2312757","109","05/31/2022","7","2116006","9286943","Not Completed",""
" -73.95853849","40.81162493","Manhattan","10027","501","WEST 123 STREET","0","2312759","109","05/31/2022","7","2116008","9286944","Not Completed",""
" -73.93680161","40.81963164","Manhattan","10037","669","LENOX AVENUE","0","2313275","110","05/31/2022","9","2116524","18519095","Not Completed",""
" -73.95321137","40.81296640","Manhattan","10027","6","CONVENT AVENUE","0","2313348","109","05/31/2022","7","2116597","18194398","Not Completed",""
" -73.94436628","40.80931447","Manhattan","10027","345","LENOX AVENUE","0","2313428","110","05/31/2022","9","2116677","13809549","Not Completed",""
" -73.95731101","40.81475017","Manhattan","10027","545","WEST 125 STREET","0","2313366","109","05/31/2022","7","2116615","16478498","Not Completed",""
" -73.95250717","40.81329137","Manhattan","10027","415","WEST 128 STREET","0","2313377","109","05/31/2022","9","5233729","16478504","Not Completed",""
" -73.97350674","40.78879963","Manhattan","10024","177","WEST  88 STREET","0","2313621","107","05/31/2022","6","0","13905516","Not Completed",""
" -73.95503416","40.81212920","Manhattan","10027","425","WEST 125 STREET","0","2313384","109","05/31/2022","7","0","13889616","Not Completed",""
" -73.99853392","40.73722458","Manhattan","10011","123","WEST  13 STREET","0","2314804","102","05/31/2022","3","0","13663727","Not Completed",""
" -73.94704040","40.80565085","Manhattan","10027","235","LENOX AVENUE","0","2313526","110","05/31/2022","9","2116775","8570536","Not Completed",""
" -73.96029688","40.81140746","Manhattan","10027","530","WEST 122 STREET","0","2315203","109","05/31/2022","7","0","14110510","Not Completed",""
" -73.94707561","40.80560229","Manhattan","10027","233","LENOX AVENUE","0","2313527","110","05/31/2022","9","0","18084505","Not Completed",""
" -73.95359529","40.81108461","Manhattan","10027","388","WEST 125 STREET","0","2315796","109","05/31/2022","9","2119045","8591049","Not Completed",""
" -73.95350674","40.81104747","Manhattan","10027","374","WEST 125 STREET","0","2315797","109","05/31/2022","9","2119046","8591048","Not Completed",""
" -73.96880143","40.76897171","Manhattan","10065","4","EAST  67 STREET","0","2314548","108","05/31/2022","4","0","15083186","Not Completed",""
" -73.96021789","40.81137419","Manhattan","10027","530","WEST 122 STREET","0","2315202","109","05/31/2022","7","0","14111264","Not Completed",""
" -73.99908021","40.75858566","Manhattan","10018","528","WEST  39 STREET","0","2316323","104","05/31/2022","3","0","10076895","Not Completed",""
" -73.99900886","40.75855558","Manhattan","10018","528","WEST  39 STREET","0","2316324","104","05/31/2022","3","0","10076894","Not Completed",""
" -73.99884787","40.75848770","Manhattan","10018","528","WEST  39 STREET","0","2316325","104","05/31/2022","3","0","10071049","Not Completed",""
" -73.99871970","40.75843366","Manhattan","10018","528","WEST  39 STREET","0","2316326","104","05/31/2022","3","2119575","10078133","Not Completed",""
" -73.99866162","40.75840916","Manhattan","10018","528","WEST  39 STREET","0","2316327","104","05/31/2022","3","0","10078134","Not Completed",""
" -73.97198980","40.78980433","Manhattan","10024","133","WEST  90 STREET","0","2316473","107","05/31/2022","6","2119722","9270432","Not Completed",""
" -73.96064440","40.81155387","Manhattan","10027","540","WEST 122 STREET","0","2315206","109","05/31/2022","7","2118455","14111007","Not Completed",""
" -73.99537309","40.72326860","Manhattan","10012","40","PRINCE STREET","0","2316735","102","05/31/2022","1","2119984","15508966","Not Completed",""
" -73.95044648","40.81149848","Manhattan","10027","2365","FREDERICK DOUGLASS BOULEVARD","0","2315844","110","05/31/2022","9","2119093","9278931","Not Completed",""
" -73.95056780","40.81235888","Manhattan","10027","310","WEST 128 STREET","0","2315907","110","05/31/2022","9","0","13809140","Not Completed",""
" -73.99543699","40.72329527","Manhattan","10012","44","PRINCE STREET","0","2316734","102","05/31/2022","1","2119983","15508964","Not Completed",""
" -73.94985632","40.79720998","Manhattan","10026","7","CENTRAL PARK NORTH","0","2317032","110","05/31/2022","9","2120281","14170017","Not Completed",""
" -73.97656029","40.78405787","Manhattan","10024","164","WEST  81 STREET","0","2317896","107","05/31/2022","6","2121145","15576461","Not Completed",""
" -73.98796112","40.77640169","Manhattan","10023","303","WEST  66 STREET","0","2320317","107","05/31/2022","6","0","13889639","Not Completed",""
" -73.97632435","40.78395849","Manhattan","10024","158","WEST  81 STREET","0","2317899","107","05/31/2022","6","0","15576462","Not Completed",""
" -73.95303086","40.80095688","Manhattan","10026","133","WEST 113 STREET","0","2317115","110","05/31/2022","9","2120364","18029578","Not Completed",""
" -74.00372944","40.73671653","Manhattan","10014","289","WEST  4 STREET","0","2319289","102","05/31/2022","3","2122538","13873582","Not Completed",""
" -73.95792008","40.80867168","Manhattan","10027","90","MORNINGSIDE DRIVE","0","2320769","109","05/31/2022","7","0","13809553","Not Completed",""
" -73.95256998","40.80365121","Manhattan","10026","121","ST NICHOLAS AVENUE","0","2320479","110","05/31/2022","9","2123728","18035765","Not Completed",""
" -73.96090435","40.80253158","Manhattan","10025","401","CATHEDRAL PARKWAY","0","2320691","109","05/31/2022","7","0","10101947","Not Completed",""
" -73.96324391","40.76228356","Manhattan","10065","1171","2 AVENUE","0","2320804","108","05/31/2022","4","2124053","15585820","Not Completed",""
" -73.96300373","40.80176053","Manhattan","10025","126","WEST 109 STREET","0","2321277","107","05/31/2022","7","0","17985875","Not Completed",""
" -74.00175885","40.73589938","Manhattan","10014","223","WAVERLY PLACE","0","2321253","102","05/31/2022","3","0","16478491","Not Completed",""
" -74.00178548","40.73600064","Manhattan","10014","223","WAVERLY PLACE","0","2321254","102","05/31/2022","3","0","16478493","Not Completed",""
" -73.96260660","40.80159331","Manhattan","10025","118","WEST 109 STREET","0","2321273","107","05/31/2022","7","0","7598818","Not Completed",""
" -73.96153781","40.80207316","Manhattan","10025","410","CATHEDRAL PARKWAY","0","2321846","107","05/31/2022","7","2125095","17990392","Not Completed",""
" -73.96091309","40.76319394","Manhattan","10065","325","EAST  64 STREET","0","2322764","108","05/31/2022","5","0","15587491","Not Completed",""
" -73.96107067","40.76326086","Manhattan","10065","325","EAST  64 STREET","0","2322766","108","05/31/2022","5","0","15587490","Not Completed",""
" -73.96117932","40.76412273","Manhattan","10065","310","EAST  65 STREET","0","2322772","108","05/31/2022","5","0","16220885","Not Completed",""
" -73.96093495","40.76401972","Manhattan","10065","310","EAST  65 STREET","0","2322774","108","05/31/2022","5","0","16220886","Not Completed",""
" -73.96149199","40.77272118","Manhattan","10021","111","EAST  75 STREET","0","2322429","108","05/31/2022","4","2125678","15591246","Not Completed",""
" -73.96138372","40.77267548","Manhattan","10021","111","EAST  75 STREET","0","2322430","108","05/31/2022","4","2125679","15591247","Not Completed",""
" -73.96064456","40.76307992","Manhattan","10065","327","EAST  64 STREET","0","2322761","108","05/31/2022","5","2126010","16451673","Not Completed",""
" -73.95981410","40.76447401","Manhattan","10065","321","EAST  66 STREET","0","2322800","108","05/31/2022","5","2126049","11268400","Not Completed",""
